filename,match_start_time,cast_success_own,interrupt_success_own,times_interrupted,precog_gained_own,precog_gained_enemy,purges_own,damage_done,healing_done,deaths_caused,times_died,spells_cast,spells_purged
2025-01-03_17-05-18_-_Phlurbotomy_-_3v3_Hook_Point_(Loss).mp4,2025-01-03T17:05:54,150,0,1,4,2,0,0,0,0,1,Demonic Circle; Soulburn; Demonic Gateway; Curse of Exhaustion; Unstable Affliction; Curse of Tongues; Dark Pact; Curse of Tongues; Fear; Unstable Affliction; Fear; Shadow Bolt; Spell Lock; Phantom Singularity; Curse of Exhaustion; Unstable Affliction; Nether Ward; Howl of Terror; Shadow Bolt; Demonic Circle: Teleport; Soul Rot; Curse of Tongues; Haunt; Unstable Affliction; Shadow Bolt; Gladiator's Medallion; Soulburn; Summon Darkglare; Malefic Rapture; Malefic Rapture; Shadow Bolt; Curse of Tongues; Malefic Rapture; Amplify Curse; Curse of Tongues; Fear; Shadow Bolt; Malefic Rapture; Spell Lock; Curse of Tongues; Dark Pact; Fear; Fear; Bull Rush; Fear; Unstable Affliction; Shadow Bolt; Curse of Tongues; Haunt; Curse of Tongues; Curse of Tongues; Nether Ward; Unstable Affliction; Shadow Bolt; Curse of Tongues; Phantom Singularity; Shadow Bolt; Malefic Rapture; Shadow Bolt; Fear; Shadow Bolt; Howl of Terror; Haunt; Fear; Curse of Tongues; Shadow Bolt; Soul Rot; Curse of Tongues; Shadow Bolt; Spell Lock; Unstable Affliction; Malefic Rapture; Curse of Tongues; Dark Pact; Haunt; Shadow Bolt; Demonic Circle: Teleport; Malefic Rapture; Malefic Rapture; Malefic Rapture; Shadow Bolt; Nether Ward; Amplify Curse; Curse of Tongues; Curse of Tongues; Howl of Terror; Shadow Bolt; Curse of Tongues; Phantom Singularity; Unstable Affliction; Fear; Haunt; Shadow Bolt; Demonic Circle: Teleport; Curse of Exhaustion; Shadow Bolt; Shadow Bolt; Agony; Malefic Rapture; Unending Resolve; Dark Pact; Haunt; Unstable Affliction; Curse of Tongues; Soulburn; Summon Darkglare; Agony; Spell Lock; Malefic Rapture; Shadow Bolt; Nether Ward; Soul Rot; Shadow Bolt; Fear; Curse of Tongues; Haunt; Shadow Bolt; Gladiator's Medallion; Shadow Bolt; Howl of Terror; Unstable Affliction; Unstable Affliction; Phantom Singularity; Unstable Affliction; Shadow Bolt; Shadow Bolt; Malefic Rapture; Spell Lock; Curse of Tongues; Haunt; Fear; Shadow Bolt; Curse of Tongues; Dark Pact; Shadow Bolt; Malefic Rapture; Bull Rush; Fear; Demonic Circle: Teleport; Healthstone; Soulburn; Curse of Exhaustion; Shadow Bolt; Nether Ward; Haunt; Shadow Bolt; Amplify Curse; Curse of Weakness; Curse of Tongues; Howl of Terror,
2025-01-03_17-10-18_-_Phlurbotomy_-_3v3_Enigma_Crucible_(Loss).mp4,2025-01-03T17:12:52,35,0,1,2,0,0,0,0,0,1,Demonic Circle; Soulburn; Demonic Gateway; Unstable Affliction; Curse of Weakness; Drain Life; Curse of Weakness; Phantom Singularity; Howl of Terror; Curse of Weakness; Corruption; Dark Pact; Shadow Bolt; Amplify Curse; Curse of Weakness; Agony; Bull Rush; Soul Rot; Unstable Affliction; Curse of Tongues; Demonic Circle: Teleport; Shadow Bolt; Haunt; Soulburn; Summon Darkglare; Malefic Rapture; Gladiator's Medallion; Healthstone; Shadow Bolt; Shadow Bolt; Corruption; Fear; Curse of Exhaustion; Corruption; Unending Resolve,
2025-01-03_17-13-58_-_Phlurbotomy_-_3v3_Tiger's_Peak_(Loss).mp4,2025-01-03T17:15:17,99,0,2,4,2,0,0,0,0,1,Demonic Circle; Soulburn; Demonic Gateway; Unstable Affliction; Curse of Weakness; Phantom Singularity; Corruption; Soul Rot; Curse of Weakness; Curse of Exhaustion; Shadow Bolt; Dark Pact; Corruption; Soulburn; Summon Darkglare; Howl of Terror; Spell Lock; Curse of Tongues; Corruption; Shadow Bolt; Demonic Circle: Teleport; Malefic Rapture; Malefic Rapture; Curse of Exhaustion; Unstable Affliction; Shadow Bolt; Haunt; Fear; Drain Life; Shadow Bolt; Amplify Curse; Curse of Weakness; Curse of Exhaustion; Curse of Tongues; Phantom Singularity; Soulburn; Bull Rush; Corruption; Malefic Rapture; Corruption; Shadow Bolt; Dark Pact; Curse of Weakness; Haunt; Demonic Circle: Teleport; Shadow Bolt; Shadow Bolt; Soul Rot; Malefic Rapture; Unstable Affliction; Fear; Curse of Exhaustion; Malefic Rapture; Curse of Tongues; Corruption; Corruption; Curse of Tongues; Howl of Terror; Curse of Weakness; Shadow Bolt; Soulburn; Demonic Circle: Teleport; Agony; Shadow Bolt; Haunt; Shadow Bolt; Phantom Singularity; Curse of Weakness; Unstable Affliction; Fear; Malefic Rapture; Shadow Bolt; Dark Pact; Curse of Tongues; Unstable Affliction; Amplify Curse; Corruption; Spell Lock; Soulburn; Demonic Circle: Teleport; Shadow Bolt; Curse of Exhaustion; Curse of Exhaustion; Corruption; Shadow Bolt; Howl of Terror; Healthstone; Unending Resolve; Haunt; Shadow Bolt; Curse of Weakness; Soul Rot; Fear; Unstable Affliction; Curse of Weakness; Gladiator's Medallion; Curse of Exhaustion; Soulburn; Summon Darkglare,
2025-01-03_17-17-59_-_Phlurbotomy_-_3v3_Black_Rook_(Win).mp4,2025-01-03T17:20:15,54,0,5,0,0,0,0,0,0,0,Soulburn; Demonic Gateway; Unstable Affliction; Amplify Curse; Curse of Weakness; Agony; Corruption; Shadow Bolt; Curse of Exhaustion; Fear; Unstable Affliction; Haunt; Shadow Bolt; Curse of Weakness; Phantom Singularity; Dark Pact; Bull Rush; Malefic Rapture; Shadow Bolt; Malefic Rapture; Malefic Rapture; Howl of Terror; Shadow Bolt; Gladiator's Medallion; Demonic Circle: Teleport; Curse of Exhaustion; Unstable Affliction; Haunt; Shadow Bolt; Soul Rot; Curse of Exhaustion; Curse of Tongues; Curse of Tongues; Soulburn; Summon Darkglare; Shadow Bolt; Healthstone; Shadow Bolt; Malefic Rapture; Phantom Singularity; Dark Pact; Haunt; Shadow Bolt; Malefic Rapture; Shadow Bolt; Unending Resolve; Curse of Exhaustion; Howl of Terror; Unstable Affliction; Haunt; Shadow Bolt; Curse of Exhaustion; Unstable Affliction; Curse of Tongues,
2025-01-03_17-21-50_-_Phlurbotomy_-_3v3_Maldraxxus_(Loss).mp4,2025-01-03T17:24:39,143,0,5,1,1,0,0,0,0,1,Demonic Circle; Soulburn; Demonic Gateway; Unstable Affliction; Curse of Exhaustion; Curse of Exhaustion; Curse of Exhaustion; Dark Pact; Corruption; Shadow Bolt; Phantom Singularity; Agony; Corruption; Curse of Exhaustion; Shadow Bolt; Nether Ward; Malefic Rapture; Fear; Unstable Affliction; Haunt; Shadow Bolt; Spell Lock; Soul Rot; Summon Darkglare; Soulburn; Malefic Rapture; Curse of Tongues; Shadow Bolt; Malefic Rapture; Malefic Rapture; Agony; Agony; Howl of Terror; Gladiator's Medallion; Demonic Circle: Teleport; Shadow Bolt; Curse of Tongues; Dark Pact; Spell Lock; Agony; Fear; Unstable Affliction; Phantom Singularity; Shadow Bolt; Curse of Exhaustion; Fear; Unstable Affliction; Curse of Exhaustion; Nether Ward; Shadow Bolt; Curse of Weakness; Soulburn; Demonic Circle: Teleport; Healthstone; Fear; Curse of Exhaustion; Bull Rush; Soulburn; Howl of Terror; Spell Lock; Haunt; Unstable Affliction; Curse of Exhaustion; Shadow Bolt; Malefic Rapture; Amplify Curse; Curse of Exhaustion; Shadow Bolt; Shadow Bolt; Dark Pact; Soul Rot; Fear; Malefic Rapture; Malefic Rapture; Shadow Bolt; Haunt; Shadow Bolt; Fear; Phantom Singularity; Malefic Rapture; Corruption; Curse of Tongues; Curse of Exhaustion; Spell Lock; Agony; Curse of Exhaustion; Nether Ward; Unstable Affliction; Corruption; Curse of Weakness; Haunt; Shadow Bolt; Malefic Rapture; Curse of Exhaustion; Agony; Demonic Circle: Teleport; Corruption; Malefic Rapture; Corruption; Shadow Bolt; Dark Pact; Unending Resolve; Haunt; Shadow Bolt; Soulburn; Summon Darkglare; Corruption; Unstable Affliction; Curse of Tongues; Malefic Rapture; Phantom Singularity; Spell Lock; Soul Rot; Malefic Rapture; Malefic Rapture; Malefic Rapture; Shadow Bolt; Shadow Bolt; Howl of Terror; Unstable Affliction; Nether Ward; Corruption; Haunt; Fear; Shadow Bolt; Shadow Bolt; Curse of Exhaustion; Malefic Rapture; Malefic Rapture; Fear; Curse of Tongues; Fear; Dark Pact; Unstable Affliction; Amplify Curse; Gladiator's Medallion; Demonic Circle: Teleport; Curse of Exhaustion; Fear; Curse of Tongues; Shadow Bolt; Bull Rush; Fear,
2025-01-03_17-35-18_-_Phlurbotomy_-_3v3_Maldraxxus_(Loss).mp4,2025-01-03T17:36:58,90,2,4,2,0,0,0,0,0,1,Demonic Circle; Soulburn; Unstable Affliction; Amplify Curse; Curse of Weakness; Phantom Singularity; Corruption; Dark Pact; Curse of Exhaustion; Corruption; Curse of Tongues; Corruption; Demonic Circle: Teleport; Bull Rush; Soulburn; Healthstone; Howl of Terror; Shadow Bolt; Curse of Weakness; Agony; Curse of Exhaustion; Spell Lock; Soulburn; Demonic Gateway; Shadow Bolt; Gladiator's Medallion; Curse of Exhaustion; Haunt; Shadow Bolt; Grimoire of Sacrifice; Agony; Shadow Bolt; Curse of Exhaustion; Fear; Unstable Affliction; Dark Pact; Malefic Rapture; Fear; Curse of Tongues; Shadow Bolt; Haunt; Fear; Soul Rot; Soulburn; Summon Darkglare; Shadow Bolt; Howl of Terror; Shadow Bolt; Curse of Exhaustion; Malefic Rapture; Curse of Tongues; Phantom Singularity; Fear; Shadow Bolt; Haunt; Shadow Bolt; Malefic Rapture; Fear; Curse of Exhaustion; Fear; Unstable Affliction; Curse of Exhaustion; Dark Pact; Haunt; Shadow Bolt; Spell Lock; Shadow Bolt; Agony; Curse of Exhaustion; Curse of Exhaustion; Corruption; Malefic Rapture; Shadow Bolt; Howl of Terror; Corruption; Malefic Rapture; Malefic Rapture; Unending Resolve; Corruption; Curse of Exhaustion; Corruption; Soulburn; Demonic Gateway; Unstable Affliction; Shadow Bolt; Spell Lock; Demonic Circle: Teleport; Shadow Bolt; Bull Rush; Curse of Tongues,
2025-01-03_17-45-18_-_Phlurbotomy_-_3v3_Tol'viron_(Loss).mp4,2025-01-03T17:49:52,83,0,5,2,0,0,0,0,0,0,Soulburn; Demonic Gateway; Demonic Circle; Amplify Curse; Curse of Tongues; Unstable Affliction; Curse of Exhaustion; Shadow Bolt; Spell Lock; Soul Rot; Phantom Singularity; Soulburn; Summon Darkglare; Nether Ward; Malefic Rapture; Curse of Tongues; Shadow Bolt; Haunt; Shadow Bolt; Bull Rush; Dark Pact; Curse of Exhaustion; Demonic Circle: Teleport; Curse of Exhaustion; Shadow Bolt; Curse of Tongues; Agony; Unstable Affliction; Corruption; Howl of Terror; Shadow Bolt; Agony; Curse of Tongues; Curse of Exhaustion; Agony; Spell Lock; Malefic Rapture; Unstable Affliction; Shadow Bolt; Haunt; Malefic Rapture; Shadow Bolt; Phantom Singularity; Nether Ward; Shadow Bolt; Dark Pact; Malefic Rapture; Curse of Exhaustion; Curse of Tongues; Demonic Circle: Teleport; Unstable Affliction; Haunt; Shadow Bolt; Corruption; Agony; Shadow Bolt; Curse of Tongues; Corruption; Shadow Bolt; Howl of Terror; Unstable Affliction; Haunt; Shadow Bolt; Agony; Malefic Rapture; Shadow Bolt; Soul Rot; Malefic Rapture; Malefic Rapture; Malefic Rapture; Corruption; Nether Ward; Phantom Singularity; Agony; Dark Pact; Curse of Exhaustion; Curse of Tongues; Shadow Bolt; Agony; Demonic Circle: Teleport; Curse of Tongues; Spell Lock; Shadow Bolt,
2025-01-03_17-55-18_-_Phlurbotomy_-_3v3_Robodrome_(Loss).mp4,2025-01-03T17:55:48,92,1,2,1,2,0,0,0,0,1,Soulburn; Demonic Gateway; Demonic Circle; Amplify Curse; Curse of Tongues; Dark Pact; Unstable Affliction; Shadow Bolt; Curse of Exhaustion; Curse of Tongues; Phantom Singularity; Nether Ward; Malefic Rapture; Malefic Rapture; Agony; Summon Darkglare; Soulburn; Spell Lock; Shadow Bolt; Curse of Exhaustion; Grimoire of Sacrifice; Malefic Rapture; Unstable Affliction; Haunt; Shadow Bolt; Howl of Terror; Curse of Exhaustion; Curse of Exhaustion; Agony; Corruption; Dark Pact; Shadow Bolt; Corruption; Soul Rot; Unstable Affliction; Curse of Tongues; Shadow Bolt; Agony; Nether Ward; Unstable Affliction; Haunt; Phantom Singularity; Gladiator's Medallion; Shadow Bolt; Soulburn; Healthstone; Curse of Exhaustion; Curse of Tongues; Bull Rush; Curse of Tongues; Unending Resolve; Curse of Tongues; Fear; Unstable Affliction; Fel Domination; Spell Lock; Summon Felhunter; Shadow Bolt; Shadow Bolt; Corruption; Howl of Terror; Fear; Unstable Affliction; Haunt; Shadow Bolt; Shadow Bolt; Dark Pact; Amplify Curse; Curse of Exhaustion; Malefic Rapture; Curse of Tongues; Nether Ward; Curse of Tongues; Shadow Bolt; Phantom Singularity; Curse of Tongues; Grimoire of Sacrifice; Malefic Rapture; Malefic Rapture; Soul Rot; Shadow Bolt; Haunt; Shadow Bolt; Spell Lock; Unstable Affliction; Malefic Rapture; Curse of Exhaustion; Shadow Bolt; Howl of Terror; Curse of Exhaustion; Corruption; Curse of Tongues,
2025-01-03_18-00-18_-_Phlurbotomy_-_3v3_Empyrean_Domain_(Loss).mp4,2025-01-03T18:03:07,61,0,2,1,0,0,0,0,0,0,Demonic Circle; Soulburn; Demonic Gateway; Amplify Curse; Curse of Tongues; Phantom Singularity; Howl of Terror; Unstable Affliction; Haunt; Curse of Tongues; Shadow Bolt; Nether Ward; Dark Pact; Spell Lock; Curse of Exhaustion; Curse of Tongues; Bull Rush; Unstable Affliction; Corruption; Agony; Shadow Bolt; Demonic Circle; Curse of Tongues; Soul Rot; Soulburn; Summon Darkglare; Shadow Bolt; Haunt; Shadow Bolt; Malefic Rapture; Curse of Tongues; Curse of Tongues; Malefic Rapture; Spell Lock; Phantom Singularity; Shadow Bolt; Malefic Rapture; Fear; Haunt; Shadow Bolt; Curse of Tongues; Nether Ward; Dark Pact; Shadow Bolt; Curse of Weakness; Malefic Rapture; Malefic Rapture; Curse of Exhaustion; Unstable Affliction; Amplify Curse; Curse of Tongues; Spell Lock; Malefic Rapture; Demonic Circle: Teleport; Howl of Terror; Curse of Tongues; Haunt; Shadow Bolt; Shadow Bolt; Agony; Unstable Affliction,
2025-01-03_18-10-18_-_Phlurbotomy_-_3v3_Maldraxxus_(Loss).mp4,2025-01-03T18:13:02,39,0,0,2,0,0,0,0,0,1,Demonic Circle; Curse of Tongues; Unstable Affliction; Haunt; Shadow Bolt; Amplify Curse; Curse of Weakness; Curse of Tongues; Phantom Singularity; Dark Pact; Bull Rush; Shadow Bolt; Soul Rot; Summon Darkglare; Soulburn; Malefic Rapture; Malefic Rapture; Shadow Bolt; Agony; Agony; Corruption; Spell Lock; Curse of Exhaustion; Curse of Exhaustion; Nether Ward; Howl of Terror; Demonic Circle: Teleport; Soulburn; Healthstone; Curse of Exhaustion; Shadow Bolt; Shadow Bolt; Agony; Curse of Tongues; Unstable Affliction; Soulburn; Haunt; Shadow Bolt; Shadow Bolt,
2025-01-03_18-15-18_-_Phlurbotomy_-_3v3_Nagrand_(Win).mp4,2025-01-03T18:17:23,53,0,2,0,0,0,0,0,0,0,Soulburn; Demonic Gateway; Demonic Circle; Unstable Affliction; Amplify Curse; Curse of Weakness; Curse of Tongues; Phantom Singularity; Curse of Exhaustion; Dark Pact; Agony; Demonic Circle: Teleport; Haunt; Shadow Bolt; Howl of Terror; Shadow Bolt; Corruption; Curse of Exhaustion; Curse of Exhaustion; Shadow Bolt; Agony; Agony; Malefic Rapture; Malefic Rapture; Unstable Affliction; Haunt; Soul Rot; Soulburn; Summon Darkglare; Shadow Bolt; Shadow Bolt; Malefic Rapture; Malefic Rapture; Malefic Rapture; Unstable Affliction; Shadow Bolt; Dark Pact; Phantom Singularity; Haunt; Shadow Bolt; Curse of Tongues; Spell Lock; Curse of Exhaustion; Malefic Rapture; Health Funnel; Corruption; Shadow Bolt; Bull Rush; Malefic Rapture; Howl of Terror; Haunt; Shadow Bolt; Shadow Bolt,
2025-01-03_18-20-18_-_Phlurbotomy_-_3v3_Empyrean_Domain_(Win).mp4,2025-01-03T18:24:42,99,0,3,1,0,0,0,0,0,0,Demonic Circle; Soulburn; Demonic Gateway; Agony; Corruption; Curse of Tongues; Dark Pact; Curse of Tongues; Bull Rush; Shadow Bolt; Spell Lock; Curse of Tongues; Nether Ward; Unstable Affliction; Shadow Bolt; Howl of Terror; Curse of Exhaustion; Phantom Singularity; Agony; Corruption; Curse of Exhaustion; Demonic Circle; Fear; Soul Rot; Haunt; Shadow Bolt; Soulburn; Shadow Bolt; Spell Lock; Spell Lock; Summon Darkglare; Malefic Rapture; Shadow Bolt; Curse of Exhaustion; Curse of Tongues; Malefic Rapture; Curse of Weakness; Demonic Circle: Teleport; Fear; Dark Pact; Curse of Exhaustion; Shadow Bolt; Curse of Exhaustion; Curse of Tongues; Unstable Affliction; Malefic Rapture; Shadow Bolt; Spell Lock; Malefic Rapture; Nether Ward; Soulburn; Demonic Gateway; Howl of Terror; Shadow Bolt; Gladiator's Medallion; Haunt; Shadow Bolt; Curse of Tongues; Phantom Singularity; Fear; Curse of Tongues; Amplify Curse; Agony; Shadow Bolt; Agony; Spell Lock; Dark Pact; Malefic Rapture; Malefic Rapture; Curse of Exhaustion; Demonic Circle: Teleport; Unstable Affliction; Haunt; Soul Rot; Shadow Bolt; Soulburn; Nether Ward; Malefic Rapture; Malefic Rapture; Curse of Tongues; Fear; Shadow Bolt; Malefic Rapture; Agony; Spell Lock; Bull Rush; Shadow Bolt; Howl of Terror; Dark Pact; Haunt; Shadow Bolt; Unending Resolve; Fear; Unstable Affliction; Curse of Tongues; Haunt; Shadow Bolt; Unstable Affliction; Curse of Tongues,
2025-01-03_18-27-35_-_Phlurbotomy_-_3v3_Tol'viron_(Loss).mp4,2025-01-03T18:29:57,87,0,3,1,1,0,0,0,0,1,Soulburn; Demonic Gateway; Demonic Circle; Curse of Exhaustion; Curse of Tongues; Phantom Singularity; Curse of Tongues; Shadow Bolt; Unstable Affliction; Agony; Dark Pact; Howl of Terror; Spell Lock; Soul Rot; Demonic Circle: Teleport; Shadow Bolt; Nether Ward; Curse of Exhaustion; Agony; Bull Rush; Curse of Tongues; Healthstone; Soulburn; Gladiator's Medallion; Unending Resolve; Haunt; Shadow Bolt; Shadow Bolt; Summon Darkglare; Curse of Exhaustion; Curse of Exhaustion; Unstable Affliction; Amplify Curse; Curse of Exhaustion; Shadow Bolt; Shadow Bolt; Curse of Tongues; Curse of Tongues; Howl of Terror; Agony; Phantom Singularity; Dark Pact; Agony; Shadow Bolt; Malefic Rapture; Spell Lock; Shadow Bolt; Nether Ward; Soulburn; Demonic Circle: Teleport; Curse of Exhaustion; Curse of Exhaustion; Soulburn; Demonic Gateway; Shadow Bolt; Haunt; Shadow Bolt; Curse of Tongues; Unstable Affliction; Curse of Tongues; Spell Lock; Unstable Affliction; Shadow Bolt; Howl of Terror; Agony; Corruption; Agony; Curse of Tongues; Soulburn; Demonic Circle: Teleport; Dark Pact; Agony; Amplify Curse; Curse of Exhaustion; Shadow Bolt; Phantom Singularity; Corruption; Soul Rot; Shadow Bolt; Malefic Rapture; Unstable Affliction; Curse of Tongues; Nether Ward; Haunt; Shadow Bolt; Soulburn; Curse of Exhaustion,
2025-01-03_18-35-19_-_Phlurbotomy_-_3v3_Ruins_of_Lordaeron_(Win).mp4,2025-01-03T18:36:39,60,0,0,0,1,0,0,0,0,0,Soulburn; Demonic Gateway; Unstable Affliction; Curse of Weakness; Curse of Exhaustion; Phantom Singularity; Dark Pact; Soul Rot; Malefic Rapture; Howl of Terror; Shadow Bolt; Agony; Haunt; Shadow Bolt; Soulburn; Summon Darkglare; Amplify Curse; Curse of Exhaustion; Demonic Circle: Teleport; Malefic Rapture; Malefic Rapture; Malefic Rapture; Malefic Rapture; Shadow Bolt; Malefic Rapture; Agony; Shadow Bolt; Haunt; Shadow Bolt; Malefic Rapture; Shadow Bolt; Malefic Rapture; Curse of Weakness; Agony; Agony; Shadow Bolt; Agony; Spell Lock; Corruption; Corruption; Dark Pact; Soulburn; Healthstone; Demonic Circle: Teleport; Curse of Weakness; Shadow Bolt; Agony; Curse of Exhaustion; Agony; Howl of Terror; Shadow Bolt; Phantom Singularity; Unstable Affliction; Haunt; Shadow Bolt; Drain Life; Soul Rot; Haunt; Shadow Bolt; Unending Resolve,
2025-01-03_18-40-18_-_Phlurbotomy_-_3v3_Hook_Point_(Loss).mp4,2025-01-03T18:42:57,145,0,5,0,1,0,0,0,0,1,Soulburn; Demonic Gateway; Demonic Circle; Curse of Tongues; Corruption; Dark Pact; Unstable Affliction; Curse of Exhaustion; Fear; Bull Rush; Howl of Terror; Shadow Bolt; Curse of Tongues; Spell Lock; Phantom Singularity; Amplify Curse; Curse of Exhaustion; Curse of Tongues; Corruption; Malefic Rapture; Malefic Rapture; Shadow Bolt; Soul Rot; Curse of Tongues; Soulburn; Summon Darkglare; Unstable Affliction; Haunt; Shadow Bolt; Shadow Bolt; Unstable Affliction; Spell Lock; Unstable Affliction; Unstable Affliction; Fear; Haunt; Howl of Terror; Curse of Tongues; Fear; Curse of Exhaustion; Shadow Bolt; Dark Pact; Fear; Unstable Affliction; Curse of Exhaustion; Nether Ward; Shadow Bolt; Unstable Affliction; Spell Lock; Curse of Exhaustion; Shadow Bolt; Curse of Exhaustion; Fear; Unstable Affliction; Fear; Unstable Affliction; Amplify Curse; Curse of Exhaustion; Curse of Tongues; Soul Rot; Soulburn; Phantom Singularity; Demonic Circle: Teleport; Howl of Terror; Malefic Rapture; Dark Pact; Shadow Bolt; Unstable Affliction; Malefic Rapture; Curse of Exhaustion; Fear; Curse of Exhaustion; Curse of Exhaustion; Shadow Bolt; Haunt; Shadow Bolt; Shadow Bolt; Spell Lock; Agony; Nether Ward; Fear; Unstable Affliction; Shadow Bolt; Curse of Exhaustion; Curse of Exhaustion; Demonic Circle: Teleport; Fear; Howl of Terror; Curse of Exhaustion; Gladiator's Medallion; Fear; Unstable Affliction; Dark Pact; Shadow Bolt; Curse of Exhaustion; Malefic Rapture; Malefic Rapture; Malefic Rapture; Soul Rot; Phantom Singularity; Soulburn; Summon Darkglare; Shadow Bolt; Curse of Tongues; Spell Lock; Bull Rush; Nether Ward; Howl of Terror; Curse of Exhaustion; Malefic Rapture; Malefic Rapture; Unstable Affliction; Spell Lock; Shadow Bolt; Shadow Bolt; Curse of Exhaustion; Dark Pact; Amplify Curse; Curse of Tongues; Corruption; Curse of Exhaustion; Unending Resolve; Haunt; Shadow Bolt; Shadow Bolt; Nether Ward; Howl of Terror; Unstable Affliction; Soul Rot; Phantom Singularity; Agony; Curse of Exhaustion; Curse of Tongues; Corruption; Corruption; Demonic Circle: Teleport; Corruption; Soulburn; Curse of Exhaustion; Shadow Bolt; Dark Pact; Agony; Spell Lock; Haunt; Shadow Bolt,
2025-01-03_18-47-28_-_Phlurbotomy_-_3v3_Nagrand_(Win).mp4,2025-01-03T18:49:32,46,0,1,1,0,0,0,0,0,0,Soulburn; Demonic Gateway; Demonic Circle; Amplify Curse; Spell Lock; Curse of Weakness; Curse of Weakness; Curse of Tongues; Dark Pact; Howl of Terror; Unstable Affliction; Haunt; Shadow Bolt; Phantom Singularity; Shadow Bolt; Nether Ward; Curse of Weakness; Soulburn; Demonic Circle: Teleport; Curse of Exhaustion; Curse of Exhaustion; Unstable Affliction; Shadow Bolt; Haunt; Soul Rot; Unending Resolve; Soulburn; Summon Darkglare; Malefic Rapture; Unstable Affliction; Curse of Weakness; Spell Lock; Shadow Bolt; Fear; Shadow Bolt; Agony; Curse of Exhaustion; Bull Rush; Corruption; Dark Pact; Howl of Terror; Shadow Bolt; Haunt; Shadow Bolt; Curse of Exhaustion; Curse of Tongues,
